"Customer.Lifetime.Value","Response","Income","Monthly.Premium.Auto","Months.Since.Last.Claim","Months.Since.Policy.Inception","Total.Claim.Amount","New.Response","Coverage_Extended","Coverage_Premium","EmploymentStatus_Employed","EmploymentStatus_Medical Leave","EmploymentStatus_Retired","EmploymentStatus_Unemployed","Gender_M","Location.Code_Suburban","Location.Code_Urban","Marital.Status_Married","Marital.Status_Single","Policy.Type_Personal Auto","Policy.Type_Special Auto","Sales.Channel_Branch","Sales.Channel_Call Center","Sales.Channel_Web","Vehicle.Size_Medsize","Vehicle.Size_Small","Num.of.Complaints_More than 3","New.Num.of.Policies_2","New.Num.of.Policies_More than 2","New.Car.Class_Mid.Class Vehicle","New.Car.Class_Normal Vehicle","New.Education_High School or Below","New.Education_Higher Master"
7651.099,"No",53330,65,8,57,224.093,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2305.056,"No",0,63,33,34,327.6853,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
11960.48,"No",52436,76,3,38,109.477,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0
11315.2,"Yes",11885,101,18,39,484.8,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7212.524,"No",0,97,26,25,498.7794,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
5255.576,"No",44536,137,12,22,46.94965,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
4794.964,"No",82763,61,28,78,245.163,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2659.706,"Yes",0,87,4,4,420.042,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
27643.24,"No",63401,113,21,15,52.33623,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
10083.49,"Yes",11828,90,18,84,571.4796,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
5687.898,"No",99747,72,28,87,61.53611,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3059.427,"No",0,88,26,73,633.6,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
4945.072,"No",78796,61,15,3,292.8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
8609.158,"Yes",79090,107,2,74,289.0407,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
5157.053,"No",43906,65,6,53,468,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
3748.993,"No",82189,94,20,17,354.0811,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
7462.926,"Yes",70263,93,30,66,7.345946,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
15063.5,"No",19132,207,25,15,1008.57,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
9657.579,"Yes",0,131,34,61,628.8,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
2799.47,"No",78127,69,5,6,136.1726,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
2759.978,"Yes",92296,69,4,65,331.2,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5392.5,"No",0,74,19,8,317.1094,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
5392.503,"No",80550,68,16,67,265.517,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0
3574.991,"No",51950,89,34,90,429.1714,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5608.172,"No",20392,73,23,85,350.4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
4754.654,"No",30886,61,8,36,8.315904,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2239.647,"No",0,66,2,76,475.2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7356.384,"No",33089,61,10,61,292.8,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
13283.86,"No",0,132,20,22,950.4,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
6893.172,"No",0,68,8,72,326.4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3966.13,"No",72439,100,5,22,480,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
16548.86,"No",81639,82,33,26,47.95243,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
5447.201,"No",68815,68,29,37,114.7434,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
4644.904,"No",0,63,0,42,94.95869,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5318.897,"Yes",25134,67,3,0,321.6,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
2491.258,"Yes",25965,65,23,27,329.2066,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
12296.5,"No",55193,105,8,22,504,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
6273.912,"Yes",18577,86,21,76,412.8,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6366.226,"Yes",44368,80,5,72,384,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
6005.847,"Yes",13528,86,21,35,412.8,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
11981.98,"Yes",21514,62,0,59,257.2488,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
11885.97,"No",0,105,7,20,756,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
17109.39,"No",87139,213,18,27,363.8654,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4717.629,"No",20355,61,4,6,439.2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
4778.683,"No",0,73,8,17,350.4,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2402.333,"No",46210,61,24,44,439.2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
13197.93,"Yes",0,68,19,2,326.4,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
29232.69,"No",28613,114,17,8,820.8,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
8509.851,"Yes",26057,74,3,63,523.8888,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
4774.379,"No",0,73,1,31,525.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0
9113.694,"No",76700,112,13,60,322.0467,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
7663.871,"No",0,109,5,95,523.2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
2599.968,"No",45181,65,21,68,312,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
8819.019,"Yes",99845,110,23,25,528,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
6857.52,"No",0,101,31,1,1021.719,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
7109.341,"No",92423,88,5,79,404.2439,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
2842.822,"No",43793,71,8,31,16.15018,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
12846.45,"No",93210,107,6,9,513.6,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
3498.774,"No",58484,88,15,65,43.54256,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
6005.215,"Yes",26876,76,17,72,364.8,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
4344.524,"No",48054,109,2,64,523.2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
25401.52,"No",36800,91,20,18,236.6352,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4466.977,"No",28663,61,15,8,292.8,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
7849.126,"No",54431,97,19,62,284.495,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4250.775,"No",27608,108,30,89,308.9536,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
6073.242,"No",22103,89,4,74,427.2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6729.868,"No",0,103,13,20,741.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
2588.86,"No",46168,65,1,7,312,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
7305.936,"No",83221,91,21,63,14.38616,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
8531.401,"No",98677,105,3,40,108.0255,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
8618.296,"No",46379,72,11,57,345.6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
4957.034,"No",62803,62,16,12,400.9594,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
12255.12,"No",0,177,0,6,1274.4,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
9624.939,"No",0,134,26,88,964.8,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
7080.132,"No",28139,97,31,65,465.6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
7053.303,"No",52982,89,8,54,31.35627,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5365.542,"No",77095,68,22,59,461.8419,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
4306.559,"No",26322,111,8,94,180.3461,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5970.817,"No",25125,81,12,91,583.2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8879.79,"Yes",52583,113,12,59,528.2009,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
4458.113,"Yes",17622,65,1,36,312,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5565.892,"No",90607,70,8,89,311.5141,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1
5813.242,"No",42795,73,2,38,350.4,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
8365.963,"No",27042,110,17,3,1263.325,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
7275.921,"No",27984,62,7,51,445.3616,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
15083.78,"No",26021,126,6,32,331.8475,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
8458.912,"No",25448,71,11,59,345.0224,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0
8010.969,"No",52009,68,20,29,250.4166,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2514.429,"No",23504,69,19,56,374.3998,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4112.625,"No",0,71,16,90,569.7616,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0
4369.698,"No",40774,110,28,59,394.9685,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7356.01,"No",36812,92,23,98,392.6951,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
10656.88,"Yes",72540,88,7,3,631.743,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
5365.976,"No",51240,70,0,37,283.8495,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6047.025,"Yes",20396,76,15,60,364.8,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
2885.742,"No",35654,72,17,19,515.123,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
2635.148,"No",93884,65,7,10,312,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
2413.888,"No",0,68,6,35,379.2093,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
8341.93,"No",30344,107,29,79,342.8321,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
2487.256,"No",28738,62,2,95,81.60995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9212.613,"No",70958,115,1,57,115.4001,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
16407.66,"No",22103,109,16,31,160.338,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7017.146,"No",0,103,29,91,741.6,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
5481.503,"No",70795,68,10,95,177.9487,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
10382.38,"No",32821,129,35,40,25.89566,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
5498.941,"Yes",22520,73,17,64,350.4,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
4846.322,"No",0,72,31,75,518.4,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
14718.12,"No",56263,93,27,31,446.4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9656.76,"No",0,72,17,52,345.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4466.102,"No",0,64,25,33,307.2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
21423.64,"Yes",0,65,9,31,312,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2531.74,"No",31993,66,14,4,39.6274,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
8378.358,"No",40994,106,8,94,60.22734,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
5093.008,"No",29638,64,19,16,307.2,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
13352.56,"No",0,119,18,65,729.5952,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
14206.98,"No",26056,73,17,73,355.5581,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
10232.85,"No",22821,131,26,99,740.0575,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
15435.69,"No",84581,96,25,50,4.334425,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
8641.047,"No",22193,74,13,74,415.5357,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
7334.916,"No",30969,63,26,79,358.2252,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
7462.926,"Yes",70263,93,30,66,7.345946,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
3635.028,"No",35056,96,12,52,460.8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
5525.837,"No",73435,69,9,25,331.2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4335.353,"No",86096,108,30,1,518.4,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4832.117,"No",0,139,6,9,1000.8,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
9267.92,"No",55808,116,31,4,551.4138,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
14700.5,"No",29695,94,34,66,554.1438,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
4905.127,"No",88043,61,2,43,188.7176,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
7289.298,"No",60875,92,0,84,410.846,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8478.824,"No",0,77,25,48,12.60378,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
7952.837,"No",0,118,0,67,849.6,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0
2869.998,"No",70974,71,15,0,340.8,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10529.85,"No",37518,131,35,91,472.8509,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
5497.66,"No",28128,70,6,52,336,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
7090.469,"No",45254,93,4,25,446.4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0
26416.25,"No",85537,108,4,91,285.2761,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
2727.682,"No",74608,68,11,4,407.6837,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
11814.53,"No",41004,102,15,26,489.6,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0
4090.751,"No",38884,102,4,87,423.8199,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
5181.621,"Yes",97131,64,5,80,307.2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
6172.392,"No",0,84,6,93,403.2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
2487.358,"No",22331,64,11,12,61.20919,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
13094.2,"No",37541,109,10,31,96.21283,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4688.459,"No",27357,61,19,48,292.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2703.466,"No",0,72,19,48,41.92722,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
11315.2,"Yes",11885,101,18,39,484.8,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8679.838,"No",52717,109,5,60,60.15153,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5979.724,"Yes",57693,76,16,56,547.2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
10996.71,"No",0,104,29,73,748.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
11718.42,"No",73903,73,30,39,439.361,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
42462.97,"No",0,281,16,92,1499.806,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
6941.873,"No",0,111,3,73,532.8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
2551.314,"No",79452,65,33,75,187.6837,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
10656.88,"Yes",72540,88,7,3,631.743,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
9333.334,"No",89513,116,5,12,232.946,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
7507.455,"Yes",60920,64,10,61,231.2019,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5320.081,"No",88669,66,9,18,213.5745,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
8609.158,"Yes",79090,107,2,74,289.0407,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
12298.69,"Yes",17101,113,1,88,542.4,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
7285.031,"Yes",44788,61,6,48,386.0312,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
6714.071,"No",0,93,8,42,604.2702,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
2810.464,"Yes",26790,71,4,41,340.8,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
15320.37,"No",81955,126,3,21,720.0542,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
8488.561,"No",80213,70,12,17,440.2685,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
2379.196,"No",0,66,3,21,90.98946,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
13334.27,"No",47950,170,23,86,780.9909,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
3123.081,"Yes",0,101,1,83,960.1154,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2382.706,"No",0,65,8,50,312,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
7812.89,"No",72353,66,27,15,316.8,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
14024.36,"Yes",81872,115,10,55,256.438,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
5334.785,"No",74606,68,2,34,109.1127,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9700.354,"No",0,138,23,54,993.6,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
5703.289,"No",41438,72,8,39,323.8367,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0
4280.747,"No",52679,110,25,21,528,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
3398.052,"No",0,101,4,60,1183.78,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11044.11,"No",44524,70,28,42,200.7688,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
3237.996,"Yes",60244,83,3,72,326.2818,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
25805.27,"No",22711,82,8,74,393.6,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
17497.52,"Yes",0,73,9,94,350.4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22261.02,"No",50398,71,18,51,339.4242,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0
9006.598,"No",0,86,19,99,412.8,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
9904.977,"No",0,66,1,73,475.2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
7432.203,"No",0,102,16,34,1037.274,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
8150.574,"No",0,114,11,20,1310.462,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
4956.247,"No",87197,63,35,45,247.4024,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0
